timestamp,actual,forecast
2023-03-21 01:00:00,42168.0,43389.293
2023-03-21 02:00:00,42583.0,43632.957
2023-03-21 03:00:00,43793.0,43870.348
2023-03-21 04:00:00,46581.0,46856.645
2023-03-21 05:00:00,52172.0,48720.1
2023-03-21 06:00:00,57364.0,58514.36
2023-03-21 07:00:00,60988.0,62405.62
2023-03-21 08:00:00,62417.0,62740.234
2023-03-21 09:00:00,63411.0,63542.85
2023-03-21 10:00:00,64133.0,63810.777
2023-03-21 11:00:00,63957.0,63828.47
2023-03-21 12:00:00,63004.0,64291.832
2023-03-21 13:00:00,62056.0,63045.78
2023-03-21 14:00:00,60707.0,60939.68
2023-03-21 15:00:00,60017.0,60234.78
2023-03-21 16:00:00,60239.0,61781.242
2023-03-21 17:00:00,61920.0,62271.312
2023-03-21 18:00:00,64245.0,62904.824
2023-03-21 19:00:00,61592.0,61323.73
2023-03-21 20:00:00,57398.0,56466.97
2023-03-21 21:00:00,53856.0,52862.703
2023-03-21 22:00:00,49821.0,48889.984
2023-03-21 23:00:00,45875.0,45448.53
2023-03-22 00:00:00,44075.0,44908.633
2023-03-22 01:00:00,44149.0,43715.27
2023-03-22 02:00:00,44603.0,43617.9
2023-03-22 03:00:00,45712.0,44470.18
2023-03-22 04:00:00,47645.0,47233.555
2023-03-22 05:00:00,53879.0,49218.676
2023-03-22 06:00:00,59957.0,59214.434
2023-03-22 07:00:00,62433.0,62732.4
2023-03-22 08:00:00,62480.0,62924.54
2023-03-22 09:00:00,62800.0,63656.285
2023-03-22 10:00:00,63011.0,63641.918
2023-03-22 11:00:00,63643.0,63838.133
2023-03-22 12:00:00,63457.0,63947.17
2023-03-22 13:00:00,62281.0,62926.11
2023-03-22 14:00:00,61557.0,61592.48
2023-03-22 15:00:00,60388.0,60331.082
2023-03-22 16:00:00,60220.0,60440.207
2023-03-22 17:00:00,62489.0,63399.125
2023-03-22 18:00:00,64538.0,63335.81
2023-03-22 19:00:00,62543.0,61166.363
2023-03-22 20:00:00,58467.0,55906.293
2023-03-22 21:00:00,53957.0,52932.35
2023-03-22 22:00:00,49811.0,49258.555
2023-03-22 23:00:00,46790.0,45753.43
2023-03-23 00:00:00,45180.0,44915.805
2023-03-23 01:00:00,44488.0,43782.996
2023-03-23 02:00:00,44833.0,44234.438
2023-03-23 03:00:00,45676.0,45227.074
2023-03-23 04:00:00,48283.0,47646.586
2023-03-23 05:00:00,53878.0,50127.043
2023-03-23 06:00:00,59471.0,59035.418
2023-03-23 07:00:00,62106.0,62697.426
2023-03-23 08:00:00,61740.0,62965.594
2023-03-23 09:00:00,63675.0,63526.215
2023-03-23 10:00:00,65315.0,63694.816
2023-03-23 11:00:00,66050.0,64218.516
2023-03-23 12:00:00,66393.0,64021.785
2023-03-23 13:00:00,64421.0,62298.34
2023-03-23 14:00:00,62838.0,61824.902
2023-03-23 15:00:00,61352.0,60939.156
2023-03-23 16:00:00,62227.0,61801.77
2023-03-23 17:00:00,62543.0,62596.98
2023-03-23 18:00:00,63389.0,63831.207
2023-03-23 19:00:00,60618.0,61744.95
2023-03-23 20:00:00,56675.0,55520.027
2023-03-23 21:00:00,53674.0,52132.35
2023-03-23 22:00:00,49717.0,48735.36
2023-03-23 23:00:00,46867.0,45484.414
2023-03-24 00:00:00,45016.0,44262.47
2023-03-24 01:00:00,43996.0,43738.824
2023-03-24 02:00:00,45087.0,43637.246
2023-03-24 03:00:00,45749.0,44238.273
2023-03-24 04:00:00,48557.0,46873.066
2023-03-24 05:00:00,53370.0,49772.863
2023-03-24 06:00:00,58796.0,58015.527
2023-03-24 07:00:00,62818.0,61738.715
2023-03-24 08:00:00,64056.0,62161.453
2023-03-24 09:00:00,64912.0,63377.652
2023-03-24 10:00:00,65414.0,63891.742
2023-03-24 11:00:00,64555.0,63909.77
2023-03-24 12:00:00,63022.0,63255.387
2023-03-24 13:00:00,60909.0,61245.496
2023-03-24 14:00:00,59585.0,60559.816
2023-03-24 15:00:00,58936.0,59538.95
2023-03-24 16:00:00,58622.0,59927.66
2023-03-24 17:00:00,60513.0,60970.117
2023-03-24 18:00:00,61507.0,63050.613
2023-03-24 19:00:00,58868.0,59891.004
2023-03-24 20:00:00,54578.0,54738.637
2023-03-24 21:00:00,51988.0,51723.863
2023-03-24 22:00:00,48554.0,48396.168
2023-03-24 23:00:00,45359.0,45068.98
2023-03-25 00:00:00,43116.0,40987.87
2023-03-25 01:00:00,41776.0,39772.75
2023-03-25 02:00:00,41107.0,39591.777
2023-03-25 03:00:00,41418.0,41608.953
2023-03-25 04:00:00,42308.0,42541.96
2023-03-25 05:00:00,42993.0,41521.867
2023-03-25 06:00:00,44528.0,42824.406
2023-03-25 07:00:00,48767.0,45951.023
2023-03-25 08:00:00,51615.0,47058.008
2023-03-25 09:00:00,53390.0,48901.92
2023-03-25 10:00:00,54141.0,50356.203
2023-03-25 11:00:00,54276.0,50315.88
2023-03-25 12:00:00,52863.0,49585.523
2023-03-25 13:00:00,50679.0,48824.69
2023-03-25 14:00:00,49963.0,47652.742
2023-03-25 15:00:00,49224.0,47809.707
2023-03-25 16:00:00,50959.0,48613.66
2023-03-25 17:00:00,52909.0,49213.18
2023-03-25 18:00:00,53997.0,50396.113
2023-03-25 19:00:00,51999.0,49340.79
2023-03-25 20:00:00,49139.0,46187.996
2023-03-25 21:00:00,47640.0,44870.785
2023-03-25 22:00:00,44315.0,42462.65
2023-03-25 23:00:00,42233.0,40775.555
2023-03-26 00:00:00,40363.0,39294.684
2023-03-26 01:00:00,39423.0,37999.348
2023-03-26 02:00:00,39154.0,37648.08
2023-03-26 03:00:00,39750.0,37327.41
2023-03-26 04:00:00,39301.0,37266.094
2023-03-26 05:00:00,39100.0,37032.277
2023-03-26 06:00:00,40758.0,40742.91
2023-03-26 07:00:00,43635.0,43452.562
2023-03-26 08:00:00,46813.0,44926.305
2023-03-26 09:00:00,49522.0,47743.145
2023-03-26 10:00:00,50881.0,49736.52
2023-03-26 11:00:00,49437.0,49583.92
2023-03-26 12:00:00,48834.0,47966.055
2023-03-26 13:00:00,47422.0,47251.945
2023-03-26 14:00:00,47197.0,46531.426
2023-03-26 15:00:00,47234.0,46200.04
2023-03-26 16:00:00,50101.0,46194.42
2023-03-26 17:00:00,51507.0,49185.836
2023-03-26 18:00:00,51698.0,50515.51
2023-03-26 19:00:00,50005.0,48610.383
2023-03-26 20:00:00,49608.0,45433.01
2023-03-26 21:00:00,46374.0,44848.234
2023-03-26 22:00:00,44167.0,42805.402
2023-03-26 23:00:00,43055.0,40631.973
2023-03-27 00:00:00,42112.0,40926.195
2023-03-27 01:00:00,42479.0,40580.93
2023-03-27 02:00:00,43776.0,40422.656
2023-03-27 03:00:00,46540.0,41366.715
2023-03-27 04:00:00,52418.0,43495.0
2023-03-27 05:00:00,58219.0,47837.316
2023-03-27 06:00:00,61200.0,57527.297
2023-03-27 07:00:00,61568.0,60963.04
2023-03-27 08:00:00,63268.0,61769.395
2023-03-27 09:00:00,63571.0,62665.1
2023-03-27 10:00:00,64004.0,63433.12
2023-03-27 11:00:00,64007.0,63667.586
2023-03-27 12:00:00,61926.0,63066.562
2023-03-27 13:00:00,60896.0,61582.188
2023-03-27 14:00:00,59739.0,60669.49
2023-03-27 15:00:00,59637.0,59419.07
2023-03-27 16:00:00,59846.0,59500.844
2023-03-27 17:00:00,61325.0,61720.53
2023-03-27 18:00:00,61987.0,63796.965
2023-03-27 19:00:00,58616.0,60917.426
2023-03-27 20:00:00,55428.0,55804.543
2023-03-27 21:00:00,52436.0,53631.254
2023-03-27 22:00:00,49832.0,49996.36
2023-03-27 23:00:00,48234.0,46145.05
2023-03-28 00:00:00,47897.0,44981.05
