timestamp,actual,forecast
2023-03-21 01:00:00,42168.0,42733.266
2023-03-21 02:00:00,42583.0,42811.24
2023-03-21 03:00:00,43793.0,43965.977
2023-03-21 04:00:00,46581.0,46926.766
2023-03-21 05:00:00,52172.0,52720.484
2023-03-21 06:00:00,57364.0,58073.516
2023-03-21 07:00:00,60988.0,61384.64
2023-03-21 08:00:00,62417.0,62776.47
2023-03-21 09:00:00,63411.0,63049.688
2023-03-21 10:00:00,64133.0,63167.35
2023-03-21 11:00:00,63957.0,62359.516
2023-03-21 12:00:00,63004.0,61675.19
2023-03-21 13:00:00,62056.0,60617.914
2023-03-21 14:00:00,60707.0,59209.85
2023-03-21 15:00:00,60017.0,58348.055
2023-03-21 16:00:00,60239.0,59082.516
2023-03-21 17:00:00,61920.0,60891.555
2023-03-21 18:00:00,64245.0,62910.938
2023-03-21 19:00:00,61592.0,59926.42
2023-03-21 20:00:00,57398.0,56301.598
2023-03-21 21:00:00,53856.0,53404.64
2023-03-21 22:00:00,49821.0,50539.82
2023-03-21 23:00:00,45875.0,47249.434
2023-03-22 00:00:00,44075.0,45390.33
