timestamp,actual,forecast
2023-06-21 01:00:00,42489.0,42149.65
2023-06-21 02:00:00,43361.0,42352.35
2023-06-21 03:00:00,44370.0,43351.09
2023-06-21 04:00:00,49871.0,49160.47
2023-06-21 05:00:00,55669.0,55701.516
2023-06-21 06:00:00,59169.0,58997.312
2023-06-21 07:00:00,60851.0,60196.234
2023-06-21 08:00:00,61745.0,60868.035
2023-06-21 09:00:00,63163.0,61322.766
2023-06-21 10:00:00,64377.0,60698.297
2023-06-21 11:00:00,63626.0,60477.633
2023-06-21 12:00:00,61490.0,59078.887
2023-06-21 13:00:00,61203.0,58323.74
2023-06-21 14:00:00,59900.0,57137.664
2023-06-21 15:00:00,59667.0,57308.97
2023-06-21 16:00:00,58696.0,57286.92
2023-06-21 17:00:00,58699.0,57750.28
2023-06-21 18:00:00,56890.0,55436.04
2023-06-21 19:00:00,54125.0,52880.72
2023-06-21 20:00:00,52408.0,51110.32
2023-06-21 21:00:00,49023.0,47300.86
2023-06-21 22:00:00,45463.0,44294.195
2023-06-21 23:00:00,42997.0,43166.348
2023-06-22 00:00:00,42027.0,42079.58
2023-06-22 01:00:00,42290.0,42005.707
2023-06-22 02:00:00,42412.0,42165.227
2023-06-22 03:00:00,44134.0,42986.676
2023-06-22 04:00:00,49117.0,48125.234
2023-06-22 05:00:00,54616.0,54162.633
2023-06-22 06:00:00,58597.0,57352.992
2023-06-22 07:00:00,60375.0,58526.414
2023-06-22 08:00:00,60879.0,58932.723
2023-06-22 09:00:00,62606.0,59484.4
2023-06-22 10:00:00,62943.0,59030.85
2023-06-22 11:00:00,62727.0,58446.44
2023-06-22 12:00:00,61109.0,57721.75
2023-06-22 13:00:00,60762.0,57240.168
2023-06-22 14:00:00,58776.0,56118.14
2023-06-22 15:00:00,58686.0,55632.07
2023-06-22 16:00:00,58923.0,55178.13
2023-06-22 17:00:00,58598.0,55750.777
2023-06-22 18:00:00,55396.0,54042.125
2023-06-22 19:00:00,51881.0,52006.0
2023-06-22 20:00:00,50035.0,50185.727
2023-06-22 21:00:00,47097.0,46135.55
2023-06-22 22:00:00,45440.0,43111.07
2023-06-22 23:00:00,43244.0,41941.754
2023-06-23 00:00:00,41154.0,41586.23
2023-06-23 01:00:00,41186.0,41647.816
2023-06-23 02:00:00,41276.0,41578.938
2023-06-23 03:00:00,42590.0,42383.465
2023-06-23 04:00:00,48142.0,47649.457
2023-06-23 05:00:00,54267.0,53600.727
2023-06-23 06:00:00,57750.0,56609.24
2023-06-23 07:00:00,59181.0,58169.215
2023-06-23 08:00:00,59973.0,58903.586
2023-06-23 09:00:00,60678.0,59182.227
2023-06-23 10:00:00,60132.0,58562.04
2023-06-23 11:00:00,59736.0,58061.188
2023-06-23 12:00:00,57899.0,57044.36
2023-06-23 13:00:00,56965.0,56673.2
2023-06-23 14:00:00,55951.0,55802.367
2023-06-23 15:00:00,55508.0,55434.465
2023-06-23 16:00:00,55795.0,54650.836
2023-06-23 17:00:00,55389.0,54913.08
2023-06-23 18:00:00,53005.0,53070.96
2023-06-23 19:00:00,50321.0,50740.008
2023-06-23 20:00:00,48240.0,48767.715
2023-06-23 21:00:00,45167.0,45475.547
2023-06-23 22:00:00,42465.0,42632.76
2023-06-23 23:00:00,40189.0,42465.89
2023-06-24 00:00:00,38172.0,34902.4
2023-06-24 01:00:00,37141.0,36352.918
2023-06-24 02:00:00,36871.0,36580.28
2023-06-24 03:00:00,36392.0,36348.57
2023-06-24 04:00:00,37814.0,38493.79
2023-06-24 05:00:00,40284.0,41499.715
2023-06-24 06:00:00,43924.0,44271.33
2023-06-24 07:00:00,46491.0,46719.535
2023-06-24 08:00:00,48012.0,48451.695
2023-06-24 09:00:00,49520.0,49218.633
2023-06-24 10:00:00,49581.0,48742.793
2023-06-24 11:00:00,48469.0,48315.07
2023-06-24 12:00:00,47080.0,46810.977
2023-06-24 13:00:00,46061.0,46595.92
2023-06-24 14:00:00,46298.0,46094.258
2023-06-24 15:00:00,45997.0,46527.21
2023-06-24 16:00:00,46607.0,46839.49
2023-06-24 17:00:00,45961.0,47324.996
2023-06-24 18:00:00,44705.0,46347.09
2023-06-24 19:00:00,42906.0,45029.887
2023-06-24 20:00:00,41904.0,43604.727
2023-06-24 21:00:00,40374.0,41354.035
2023-06-24 22:00:00,37995.0,39028.477
2023-06-24 23:00:00,35645.0,37473.0
2023-06-25 00:00:00,34272.0,35901.74
2023-06-25 01:00:00,33724.0,34857.008
2023-06-25 02:00:00,33209.0,34037.547
2023-06-25 03:00:00,32825.0,34020.42
2023-06-25 04:00:00,33478.0,35707.0
2023-06-25 05:00:00,35445.0,37583.074
2023-06-25 06:00:00,38568.0,40228.758
2023-06-25 07:00:00,41435.0,43051.42
2023-06-25 08:00:00,43096.0,45227.695
2023-06-25 09:00:00,44952.0,46660.797
2023-06-25 10:00:00,45431.0,46881.42
2023-06-25 11:00:00,44225.0,46345.32
2023-06-25 12:00:00,42955.0,45051.29
2023-06-25 13:00:00,42481.0,44426.785
2023-06-25 14:00:00,41469.0,43850.984
2023-06-25 15:00:00,42632.0,44614.99
2023-06-25 16:00:00,44221.0,45282.72
2023-06-25 17:00:00,46010.0,46052.13
2023-06-25 18:00:00,45883.0,45824.473
2023-06-25 19:00:00,44611.0,45689.996
2023-06-25 20:00:00,45556.0,44947.773
2023-06-25 21:00:00,43480.0,42768.312
2023-06-25 22:00:00,40022.0,40176.445
2023-06-25 23:00:00,38003.0,36202.242
2023-06-26 00:00:00,37401.0,40937.39
2023-06-26 01:00:00,37472.0,38209.7
2023-06-26 02:00:00,38255.0,37883.97
2023-06-26 03:00:00,39910.0,39860.81
2023-06-26 04:00:00,46144.0,45291.93
2023-06-26 05:00:00,52713.0,50802.45
2023-06-26 06:00:00,57107.0,54317.992
2023-06-26 07:00:00,58972.0,56118.742
2023-06-26 08:00:00,61181.0,56804.99
2023-06-26 09:00:00,61718.0,57877.164
2023-06-26 10:00:00,61759.0,57963.96
2023-06-26 11:00:00,61861.0,57064.906
2023-06-26 12:00:00,60448.0,56251.156
2023-06-26 13:00:00,60103.0,55758.797
2023-06-26 14:00:00,58475.0,54659.86
2023-06-26 15:00:00,58630.0,54482.71
2023-06-26 16:00:00,58214.0,54668.297
2023-06-26 17:00:00,57829.0,54564.676
2023-06-26 18:00:00,56281.0,53225.31
2023-06-26 19:00:00,54247.0,51435.355
2023-06-26 20:00:00,53038.0,49764.195
2023-06-26 21:00:00,49251.0,46750.63
2023-06-26 22:00:00,46409.0,44146.36
2023-06-26 23:00:00,44540.0,42108.953
2023-06-27 00:00:00,43134.0,40954.926
2023-06-27 01:00:00,42844.0,40070.227
2023-06-27 02:00:00,43342.0,40201.92
2023-06-27 03:00:00,44644.0,41883.27
2023-06-27 04:00:00,49831.0,47331.594
2023-06-27 05:00:00,55644.0,53456.508
2023-06-27 06:00:00,58719.0,56486.035
2023-06-27 07:00:00,59580.0,57997.023
2023-06-27 08:00:00,59576.0,58998.414
2023-06-27 09:00:00,61289.0,59479.773
2023-06-27 10:00:00,60229.0,58433.586
2023-06-27 11:00:00,59478.0,57993.895
2023-06-27 12:00:00,58342.0,57094.477
2023-06-27 13:00:00,58311.0,56815.008
2023-06-27 14:00:00,56592.0,55858.434
2023-06-27 15:00:00,57234.0,55877.61
2023-06-27 16:00:00,57909.0,55798.215
2023-06-27 17:00:00,57408.0,56268.402
2023-06-27 18:00:00,56257.0,54531.34
2023-06-27 19:00:00,54170.0,52643.023
2023-06-27 20:00:00,52543.0,50411.883
2023-06-27 21:00:00,49408.0,46780.87
2023-06-27 22:00:00,45841.0,43942.04
2023-06-27 23:00:00,43430.0,42098.617
2023-06-28 00:00:00,42410.0,41177.094
