timestamp,actual,forecast
2023-03-21 01:00:00,42168.0,43626.21
2023-03-21 02:00:00,42583.0,43501.113
2023-03-21 03:00:00,43793.0,44549.37
2023-03-21 04:00:00,46581.0,46886.703
2023-03-21 05:00:00,52172.0,49699.566
2023-03-21 06:00:00,57364.0,58931.895
2023-03-21 07:00:00,60988.0,62623.617
2023-03-21 08:00:00,62417.0,62814.67
2023-03-21 09:00:00,63411.0,63408.38
2023-03-21 10:00:00,64133.0,63759.953
2023-03-21 11:00:00,63957.0,64029.133
2023-03-21 12:00:00,63004.0,63942.57
2023-03-21 13:00:00,62056.0,62089.184
2023-03-21 14:00:00,60707.0,60867.434
2023-03-21 15:00:00,60017.0,59863.336
2023-03-21 16:00:00,60239.0,61358.43
2023-03-21 17:00:00,61920.0,62325.04
2023-03-21 18:00:00,64245.0,63402.78
2023-03-21 19:00:00,61592.0,61072.535
2023-03-21 20:00:00,57398.0,56297.23
2023-03-21 21:00:00,53856.0,52839.926
2023-03-21 22:00:00,49821.0,49234.332
2023-03-21 23:00:00,45875.0,45910.367
2023-03-22 00:00:00,44075.0,44925.984
