timestamp,actual,forecast
2023-03-21 01:00:00,42168.0,43148.78
2023-03-21 02:00:00,42583.0,43366.754
2023-03-21 03:00:00,43793.0,44327.664
2023-03-21 04:00:00,46581.0,47421.0
2023-03-21 05:00:00,52172.0,52786.586
2023-03-21 06:00:00,57364.0,58389.203
2023-03-21 07:00:00,60988.0,61848.758
2023-03-21 08:00:00,62417.0,63069.25
2023-03-21 09:00:00,63411.0,63029.758
2023-03-21 10:00:00,64133.0,63032.508
2023-03-21 11:00:00,63957.0,62426.11
2023-03-21 12:00:00,63004.0,62005.105
2023-03-21 13:00:00,62056.0,60116.926
2023-03-21 14:00:00,60707.0,58461.957
2023-03-21 15:00:00,60017.0,57395.316
2023-03-21 16:00:00,60239.0,58464.758
2023-03-21 17:00:00,61920.0,60570.094
2023-03-21 18:00:00,64245.0,62644.387
2023-03-21 19:00:00,61592.0,59664.297
2023-03-21 20:00:00,57398.0,55894.453
2023-03-21 21:00:00,53856.0,53032.562
2023-03-21 22:00:00,49821.0,49377.715
2023-03-21 23:00:00,45875.0,46108.64
2023-03-22 00:00:00,44075.0,43958.77
